ts,src,dst,routing,num_switch_hops,theoretical_rtt_ms,bottleneck_bw_mbps,real_rtt_ms,real_loss_pct,hop_num,hop_from,hop_to,hop_type,hop_as,hop_role,hop_bw_mbps,hop_delay_ms,hop_loss_pct,hop_jitter_ms,hop_queue_size
1785392064.4977562,corp2,cdn1,static,3,38.4,20,51.174,0.0,0,corp2,s7,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785392064.4977562,corp2,cdn1,static,3,38.4,20,51.174,0.0,1,s7,s6,backbone,400,enterprise_core,50,1.0,0.01,0.3,80
1785392064.4977562,corp2,cdn1,static,3,38.4,20,51.174,0.0,2,s6,s4,peering,300,cdn_edge,20,15.0,0.02,2.0,35
1785392064.4977562,corp2,cdn1,static,3,38.4,20,51.174,0.0,3,s4,cdn1,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392066.6577368,home2,corp2,static,5,90.0,6,166.252,0.0,0,home2,s9,access,500,residential_access,6,20.0,0.8,0.0,0
1785392066.6577368,home2,corp2,static,5,90.0,6,166.252,0.0,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785392066.6577368,home2,corp2,static,5,90.0,6,166.252,0.0,2,s8,s3,peering,200,tier2_access,25,10.0,0.05,3.0,40
1785392066.6577368,home2,corp2,static,5,90.0,6,166.252,0.0,3,s3,s6,peering,400,enterprise_core,30,8.0,0.03,2.0,50
1785392066.6577368,home2,corp2,static,5,90.0,6,166.252,0.0,4,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785392066.6577368,home2,corp2,static,5,90.0,6,166.252,0.0,5,s7,corp2,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785392068.7355747,corp2,isp_gw,static,4,30.0,20,64.863,0.0,0,corp2,s7,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785392068.7355747,corp2,isp_gw,static,4,30.0,20,64.863,0.0,1,s7,s6,backbone,400,enterprise_core,50,1.0,0.01,0.3,80
1785392068.7355747,corp2,isp_gw,static,4,30.0,20,64.863,0.0,2,s6,s3,peering,200,tier2_access,30,8.0,0.03,2.0,50
1785392068.7355747,corp2,isp_gw,static,4,30.0,20,64.863,0.0,3,s3,s2,backbone,200,tier2_border,40,2.0,0.02,0.5,60
1785392068.7355747,corp2,isp_gw,static,4,30.0,20,64.863,0.0,4,s2,isp_gw,access,200,tier2_border,40,1.0,0.0,0.0,0
1785392070.7651303,origin,isp_gw,static,4,21.0,40,26.871,0.0,0,origin,s5,access,300,cdn_origin,80,0.5,0.0,0.0,0
1785392070.7651303,origin,isp_gw,static,4,21.0,40,26.871,0.0,1,s5,s4,backbone,300,cdn_edge,80,1.0,0.001,0.1,150
1785392070.7651303,origin,isp_gw,static,4,21.0,40,26.871,0.0,2,s4,s1,backbone,100,tier1_core,60,3.0,0.005,0.5,80
1785392070.7651303,origin,isp_gw,static,4,21.0,40,26.871,0.0,3,s1,s2,backbone,200,tier2_border,80,5.0,0.01,1.0,100
1785392070.7651303,origin,isp_gw,static,4,21.0,40,26.871,0.0,4,s2,isp_gw,access,200,tier2_border,40,1.0,0.0,0.0,0
1785392087.7777166,origin,cdn2,static,2,3.4,80,6.155,0.0,0,origin,s5,access,300,cdn_origin,80,0.5,0.0,0.0,0
1785392087.7777166,origin,cdn2,static,2,3.4,80,6.155,0.0,1,s5,s4,backbone,300,cdn_edge,80,1.0,0.001,0.1,150
1785392087.7777166,origin,cdn2,static,2,3.4,80,6.155,0.0,2,s4,cdn2,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392089.7923486,corp2,corp1,static,1,10.0,20,11.719,0.0,0,corp2,s7,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785392089.7923486,corp2,corp1,static,1,10.0,20,11.719,0.0,1,s7,corp1,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785392091.8927689,home2,cdn2,static,4,92.4,6,92.698,0.0,0,home2,s9,access,500,residential_access,6,20.0,0.8,0.0,0
1785392091.8927689,home2,cdn2,static,4,92.4,6,92.698,0.0,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785392091.8927689,home2,cdn2,static,4,92.4,6,92.698,0.0,2,s8,s1,peering,100,tier1_core,20,20.0,0.03,4.0,30
1785392091.8927689,home2,cdn2,static,4,92.4,6,92.698,0.0,3,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785392091.8927689,home2,cdn2,static,4,92.4,6,92.698,0.0,4,s4,cdn2,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392094.0758033,mob2,isp_gw,static,3,136.0,5,167.42,0.0,0,mob2,s8,access,500,residential_agg,5,55.0,3.0,0.0,0
1785392094.0758033,mob2,isp_gw,static,3,136.0,5,167.42,0.0,1,s8,s3,peering,200,tier2_access,25,10.0,0.05,3.0,40
1785392094.0758033,mob2,isp_gw,static,3,136.0,5,167.42,0.0,2,s3,s2,backbone,200,tier2_border,40,2.0,0.02,0.5,60
1785392094.0758033,mob2,isp_gw,static,3,136.0,5,167.42,0.0,3,s2,isp_gw,access,200,tier2_border,40,1.0,0.0,0.0,0
1785392111.2586048,corp1,mob2,static,4,152.0,5,182.825,0.0,0,corp1,s7,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785392111.2586048,corp1,mob2,static,4,152.0,5,182.825,0.0,1,s7,s6,backbone,400,enterprise_core,50,1.0,0.01,0.3,80
1785392111.2586048,corp1,mob2,static,4,152.0,5,182.825,0.0,2,s6,s3,peering,200,tier2_access,30,8.0,0.03,2.0,50
1785392111.2586048,corp1,mob2,static,4,152.0,5,182.825,0.0,3,s3,s8,peering,500,residential_agg,25,10.0,0.05,3.0,40
1785392111.2586048,corp1,mob2,static,4,152.0,5,182.825,0.0,4,s8,mob2,access,500,residential_agg,5,55.0,3.0,0.0,0
1785392113.264145,cdn2,cdn1,static,1,0.8,80,1.912,0.0,0,cdn2,s4,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392113.264145,cdn2,cdn1,static,1,0.8,80,1.912,0.0,1,s4,cdn1,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392115.291178,corp1,cdn1,static,3,36.4,20,21.891,0.0,0,corp1,s7,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785392115.291178,corp1,cdn1,static,3,36.4,20,21.891,0.0,1,s7,s6,backbone,400,enterprise_core,50,1.0,0.01,0.3,80
1785392115.291178,corp1,cdn1,static,3,36.4,20,21.891,0.0,2,s6,s4,peering,300,cdn_edge,20,15.0,0.02,2.0,35
1785392115.291178,corp1,cdn1,static,3,36.4,20,21.891,0.0,3,s4,cdn1,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392117.380736,origin,home1,static,5,85.0,10,90.529,0.0,0,origin,s5,access,300,cdn_origin,80,0.5,0.0,0.0,0
1785392117.380736,origin,home1,static,5,85.0,10,90.529,0.0,1,s5,s4,backbone,300,cdn_edge,80,1.0,0.001,0.1,150
1785392117.380736,origin,home1,static,5,85.0,10,90.529,0.0,2,s4,s1,backbone,100,tier1_core,60,3.0,0.005,0.5,80
1785392117.380736,origin,home1,static,5,85.0,10,90.529,0.0,3,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785392117.380736,origin,home1,static,5,85.0,10,90.529,0.0,4,s8,s9,access_agg,500,residential_access,15,3.0,0.1,2.0,30
1785392117.380736,origin,home1,static,5,85.0,10,90.529,0.0,5,s9,home1,access,500,residential_access,10,15.0,0.3,0.0,0
1785392134.484523,isp_gw,home2,static,4,98.0,6,98.434,0.0,0,isp_gw,s2,access,200,tier2_border,40,1.0,0.0,0.0,0
1785392134.484523,isp_gw,home2,static,4,98.0,6,98.434,0.0,1,s2,s1,backbone,100,tier1_core,80,5.0,0.01,1.0,100
1785392134.484523,isp_gw,home2,static,4,98.0,6,98.434,0.0,2,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785392134.484523,isp_gw,home2,static,4,98.0,6,98.434,0.0,3,s8,s9,access_agg,500,residential_access,15,3.0,0.1,2.0,30
1785392134.484523,isp_gw,home2,static,4,98.0,6,98.434,0.0,4,s9,home2,access,500,residential_access,6,20.0,0.8,0.0,0
1785392136.606146,mob1,home1,static,2,116.0,8,118.981,0.0,0,mob1,s8,access,500,residential_agg,8,40.0,2.0,0.0,0
1785392136.606146,mob1,home1,static,2,116.0,8,118.981,0.0,1,s8,s9,access_agg,500,residential_access,15,3.0,0.1,2.0,30
1785392136.606146,mob1,home1,static,2,116.0,8,118.981,0.0,2,s9,home1,access,500,residential_access,10,15.0,0.3,0.0,0
1785392138.6875124,home1,root1,static,3,77.0,10,77.433,0.0,0,home1,s9,access,500,residential_access,10,15.0,0.3,0.0,0
1785392138.6875124,home1,root1,static,3,77.0,10,77.433,0.0,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785392138.6875124,home1,root1,static,3,77.0,10,77.433,0.0,2,s8,s1,peering,100,tier1_core,20,20.0,0.03,4.0,30
1785392138.6875124,home1,root1,static,3,77.0,10,77.433,0.0,3,s1,root1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785392140.7428875,cdn2,corp2,static,3,38.4,20,37.277,0.0,0,cdn2,s4,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392140.7428875,cdn2,corp2,static,3,38.4,20,37.277,0.0,1,s4,s6,peering,400,enterprise_core,20,15.0,0.02,2.0,35
1785392140.7428875,cdn2,corp2,static,3,38.4,20,37.277,0.0,2,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785392140.7428875,cdn2,corp2,static,3,38.4,20,37.277,0.0,3,s7,corp2,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785392157.8690877,home1,corp1,static,5,78.0,10,109.376,0.0,0,home1,s9,access,500,residential_access,10,15.0,0.3,0.0,0
1785392157.8690877,home1,corp1,static,5,78.0,10,109.376,0.0,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785392157.8690877,home1,corp1,static,5,78.0,10,109.376,0.0,2,s8,s3,peering,200,tier2_access,25,10.0,0.05,3.0,40
1785392157.8690877,home1,corp1,static,5,78.0,10,109.376,0.0,3,s3,s6,peering,400,enterprise_core,30,8.0,0.03,2.0,50
1785392157.8690877,home1,corp1,static,5,78.0,10,109.376,0.0,4,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785392157.8690877,home1,corp1,static,5,78.0,10,109.376,0.0,5,s7,corp1,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785392160.0666218,mob2,corp1,static,4,152.0,5,182.36,0.0,0,mob2,s8,access,500,residential_agg,5,55.0,3.0,0.0,0
1785392160.0666218,mob2,corp1,static,4,152.0,5,182.36,0.0,1,s8,s3,peering,200,tier2_access,25,10.0,0.05,3.0,40
1785392160.0666218,mob2,corp1,static,4,152.0,5,182.36,0.0,2,s3,s6,peering,400,enterprise_core,30,8.0,0.03,2.0,50
1785392160.0666218,mob2,corp1,static,4,152.0,5,182.36,0.0,3,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785392160.0666218,mob2,corp1,static,4,152.0,5,182.36,0.0,4,s7,corp1,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785392163.0981648,mob2,root1,static,2,151.0,5,155.883,33.3333,0,mob2,s8,access,500,residential_agg,5,55.0,3.0,0.0,0
1785392163.0981648,mob2,root1,static,2,151.0,5,155.883,33.3333,1,s8,s1,peering,100,tier1_core,20,20.0,0.03,4.0,30
1785392163.0981648,mob2,root1,static,2,151.0,5,155.883,33.3333,2,s1,root1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785392165.2369206,isp_gw,mob1,static,3,132.0,8,135.975,0.0,0,isp_gw,s2,access,200,tier2_border,40,1.0,0.0,0.0,0
1785392165.2369206,isp_gw,mob1,static,3,132.0,8,135.975,0.0,1,s2,s1,backbone,100,tier1_core,80,5.0,0.01,1.0,100
1785392165.2369206,isp_gw,mob1,static,3,132.0,8,135.975,0.0,2,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785392165.2369206,isp_gw,mob1,static,3,132.0,8,135.975,0.0,3,s8,mob1,access,500,residential_agg,8,40.0,2.0,0.0,0
1785392182.2499866,root1,cdn1,static,2,7.4,50,7.843,0.0,0,root1,s1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785392182.2499866,root1,cdn1,static,2,7.4,50,7.843,0.0,1,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785392182.2499866,root1,cdn1,static,2,7.4,50,7.843,0.0,2,s4,cdn1,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392182.250136,corp2,origin,static,4,41.0,20,,,0,corp2,s7,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785392182.250136,corp2,origin,static,4,41.0,20,,,1,s7,s6,backbone,400,enterprise_core,50,1.0,0.01,0.3,80
1785392182.250136,corp2,origin,static,4,41.0,20,,,2,s6,s4,peering,300,cdn_edge,20,15.0,0.02,2.0,35
1785392182.250136,corp2,origin,static,4,41.0,20,,,3,s4,s5,backbone,300,cdn_origin,80,1.0,0.001,0.1,150
1785392182.250136,corp2,origin,static,4,41.0,20,,,4,s5,origin,access,300,cdn_origin,80,0.5,0.0,0.0,0
1785392184.2763958,cdn1,corp1,static,3,36.4,20,21.583,0.0,0,cdn1,s4,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392184.2763958,cdn1,corp1,static,3,36.4,20,21.583,0.0,1,s4,s6,peering,400,enterprise_core,20,15.0,0.02,2.0,35
1785392184.2763958,cdn1,corp1,static,3,36.4,20,21.583,0.0,2,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785392184.2763958,cdn1,corp1,static,3,36.4,20,21.583,0.0,3,s7,corp1,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785392186.4432757,isp_gw,mob2,static,3,162.0,5,162.624,0.0,0,isp_gw,s2,access,200,tier2_border,40,1.0,0.0,0.0,0
1785392186.4432757,isp_gw,mob2,static,3,162.0,5,162.624,0.0,1,s2,s1,backbone,100,tier1_core,80,5.0,0.01,1.0,100
1785392186.4432757,isp_gw,mob2,static,3,162.0,5,162.624,0.0,2,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785392186.4432757,isp_gw,mob2,static,3,162.0,5,162.624,0.0,3,s8,mob2,access,500,residential_agg,5,55.0,3.0,0.0,0
1785392203.5890727,mob1,home2,static,2,126.0,6,133.867,0.0,0,mob1,s8,access,500,residential_agg,8,40.0,2.0,0.0,0
1785392203.5890727,mob1,home2,static,2,126.0,6,133.867,0.0,1,s8,s9,access_agg,500,residential_access,15,3.0,0.1,2.0,30
1785392203.5890727,mob1,home2,static,2,126.0,6,133.867,0.0,2,s9,home2,access,500,residential_access,6,20.0,0.8,0.0,0
1785392206.6142583,home1,mob1,static,2,116.0,8,119.728,33.3333,0,home1,s9,access,500,residential_access,10,15.0,0.3,0.0,0
1785392206.6142583,home1,mob1,static,2,116.0,8,119.728,33.3333,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785392206.6142583,home1,mob1,static,2,116.0,8,119.728,33.3333,2,s8,mob1,access,500,residential_agg,8,40.0,2.0,0.0,0
1785392208.6295009,corp2,corp1,static,1,10.0,20,11.232,0.0,0,corp2,s7,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785392208.6295009,corp2,corp1,static,1,10.0,20,11.232,0.0,1,s7,corp1,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785392210.658116,cdn2,corp2,static,3,38.4,20,23.683,0.0,0,cdn2,s4,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392210.658116,cdn2,corp2,static,3,38.4,20,23.683,0.0,1,s4,s6,peering,400,enterprise_core,20,15.0,0.02,2.0,35
1785392210.658116,cdn2,corp2,static,3,38.4,20,23.683,0.0,2,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785392210.658116,cdn2,corp2,static,3,38.4,20,23.683,0.0,3,s7,corp2,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785392227.824577,mob2,home2,static,2,156.0,5,158.124,0.0,0,mob2,s8,access,500,residential_agg,5,55.0,3.0,0.0,0
1785392227.824577,mob2,home2,static,2,156.0,5,158.124,0.0,1,s8,s9,access_agg,500,residential_access,15,3.0,0.1,2.0,30
1785392227.824577,mob2,home2,static,2,156.0,5,158.124,0.0,2,s9,home2,access,500,residential_access,6,20.0,0.8,0.0,0
1785392229.8592286,root1,corp2,static,4,45.0,20,30.14,0.0,0,root1,s1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785392229.8592286,root1,corp2,static,4,45.0,20,30.14,0.0,1,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785392229.8592286,root1,corp2,static,4,45.0,20,30.14,0.0,2,s4,s6,peering,400,enterprise_core,20,15.0,0.02,2.0,35
1785392229.8592286,root1,corp2,static,4,45.0,20,30.14,0.0,3,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785392229.8592286,root1,corp2,static,4,45.0,20,30.14,0.0,4,s7,corp2,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785392231.975391,corp1,home2,static,5,88.0,6,121.03,0.0,0,corp1,s7,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785392231.975391,corp1,home2,static,5,88.0,6,121.03,0.0,1,s7,s6,backbone,400,enterprise_core,50,1.0,0.01,0.3,80
1785392231.975391,corp1,home2,static,5,88.0,6,121.03,0.0,2,s6,s3,peering,200,tier2_access,30,8.0,0.03,2.0,50
1785392231.975391,corp1,home2,static,5,88.0,6,121.03,0.0,3,s3,s8,peering,500,residential_agg,25,10.0,0.05,3.0,40
1785392231.975391,corp1,home2,static,5,88.0,6,121.03,0.0,4,s8,s9,access_agg,500,residential_access,15,3.0,0.1,2.0,30
1785392231.975391,corp1,home2,static,5,88.0,6,121.03,0.0,5,s9,home2,access,500,residential_access,6,20.0,0.8,0.0,0
1785392236.033955,home2,home1,static,1,70.0,6,,100.0,0,home2,s9,access,500,residential_access,6,20.0,0.8,0.0,0
1785392236.033955,home2,home1,static,1,70.0,6,,100.0,1,s9,home1,access,500,residential_access,10,15.0,0.3,0.0,0
1785392254.0421112,mob1,root1,static,2,121.0,8,121.228,33.3333,0,mob1,s8,access,500,residential_agg,8,40.0,2.0,0.0,0
1785392254.0421112,mob1,root1,static,2,121.0,8,121.228,33.3333,1,s8,s1,peering,100,tier1_core,20,20.0,0.03,4.0,30
1785392254.0421112,mob1,root1,static,2,121.0,8,121.228,33.3333,2,s1,root1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785392256.0749493,root1,cdn1,static,2,7.4,50,9.429,0.0,0,root1,s1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785392256.0749493,root1,cdn1,static,2,7.4,50,9.429,0.0,1,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785392256.0749493,root1,cdn1,static,2,7.4,50,9.429,0.0,2,s4,cdn1,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392258.1691551,home1,root1,static,3,77.0,10,77.664,0.0,0,home1,s9,access,500,residential_access,10,15.0,0.3,0.0,0
1785392258.1691551,home1,root1,static,3,77.0,10,77.664,0.0,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785392258.1691551,home1,root1,static,3,77.0,10,77.664,0.0,2,s8,s1,peering,100,tier1_core,20,20.0,0.03,4.0,30
1785392258.1691551,home1,root1,static,3,77.0,10,77.664,0.0,3,s1,root1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785392260.2626247,home1,cdn2,static,4,82.4,10,82.872,0.0,0,home1,s9,access,500,residential_access,10,15.0,0.3,0.0,0
1785392260.2626247,home1,cdn2,static,4,82.4,10,82.872,0.0,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785392260.2626247,home1,cdn2,static,4,82.4,10,82.872,0.0,2,s8,s1,peering,100,tier1_core,20,20.0,0.03,4.0,30
1785392260.2626247,home1,cdn2,static,4,82.4,10,82.872,0.0,3,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785392260.2626247,home1,cdn2,static,4,82.4,10,82.872,0.0,4,s4,cdn2,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392277.3533762,home1,origin,static,5,85.0,10,85.716,0.0,0,home1,s9,access,500,residential_access,10,15.0,0.3,0.0,0
1785392277.3533762,home1,origin,static,5,85.0,10,85.716,0.0,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785392277.3533762,home1,origin,static,5,85.0,10,85.716,0.0,2,s8,s1,peering,100,tier1_core,20,20.0,0.03,4.0,30
1785392277.3533762,home1,origin,static,5,85.0,10,85.716,0.0,3,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785392277.3533762,home1,origin,static,5,85.0,10,85.716,0.0,4,s4,s5,backbone,300,cdn_origin,80,1.0,0.001,0.1,150
1785392277.3533762,home1,origin,static,5,85.0,10,85.716,0.0,5,s5,origin,access,300,cdn_origin,80,0.5,0.0,0.0,0
1785392279.3601596,origin,cdn1,static,2,3.4,80,6.805,0.0,0,origin,s5,access,300,cdn_origin,80,0.5,0.0,0.0,0
1785392279.3601596,origin,cdn1,static,2,3.4,80,6.805,0.0,1,s5,s4,backbone,300,cdn_edge,80,1.0,0.001,0.1,150
1785392279.3601596,origin,cdn1,static,2,3.4,80,6.805,0.0,2,s4,cdn1,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392281.4496655,origin,home1,static,5,85.0,10,85.504,0.0,0,origin,s5,access,300,cdn_origin,80,0.5,0.0,0.0,0
1785392281.4496655,origin,home1,static,5,85.0,10,85.504,0.0,1,s5,s4,backbone,300,cdn_edge,80,1.0,0.001,0.1,150
1785392281.4496655,origin,home1,static,5,85.0,10,85.504,0.0,2,s4,s1,backbone,100,tier1_core,60,3.0,0.005,0.5,80
1785392281.4496655,origin,home1,static,5,85.0,10,85.504,0.0,3,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785392281.4496655,origin,home1,static,5,85.0,10,85.504,0.0,4,s8,s9,access_agg,500,residential_access,15,3.0,0.1,2.0,30
1785392281.4496655,origin,home1,static,5,85.0,10,85.504,0.0,5,s9,home1,access,500,residential_access,10,15.0,0.3,0.0,0
1785392283.5754316,root1,mob1,static,2,121.0,8,121.235,0.0,0,root1,s1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785392283.5754316,root1,mob1,static,2,121.0,8,121.235,0.0,1,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785392283.5754316,root1,mob1,static,2,121.0,8,121.235,0.0,2,s8,mob1,access,500,residential_agg,8,40.0,2.0,0.0,0
1785392301.5941348,cdn2,mob2,static,3,156.4,5,161.183,33.3333,0,cdn2,s4,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392301.5941348,cdn2,mob2,static,3,156.4,5,161.183,33.3333,1,s4,s1,backbone,100,tier1_core,60,3.0,0.005,0.5,80
1785392301.5941348,cdn2,mob2,static,3,156.4,5,161.183,33.3333,2,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785392301.5941348,cdn2,mob2,static,3,156.4,5,161.183,33.3333,3,s8,mob2,access,500,residential_agg,5,55.0,3.0,0.0,0
1785392303.7608404,isp_gw,mob2,static,3,162.0,5,162.498,0.0,0,isp_gw,s2,access,200,tier2_border,40,1.0,0.0,0.0,0
1785392303.7608404,isp_gw,mob2,static,3,162.0,5,162.498,0.0,1,s2,s1,backbone,100,tier1_core,80,5.0,0.01,1.0,100
1785392303.7608404,isp_gw,mob2,static,3,162.0,5,162.498,0.0,2,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785392303.7608404,isp_gw,mob2,static,3,162.0,5,162.498,0.0,3,s8,mob2,access,500,residential_agg,5,55.0,3.0,0.0,0
1785392305.8889265,cdn1,mob1,static,3,126.4,8,127.072,0.0,0,cdn1,s4,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392305.8889265,cdn1,mob1,static,3,126.4,8,127.072,0.0,1,s4,s1,backbone,100,tier1_core,60,3.0,0.005,0.5,80
1785392305.8889265,cdn1,mob1,static,3,126.4,8,127.072,0.0,2,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785392305.8889265,cdn1,mob1,static,3,126.4,8,127.072,0.0,3,s8,mob1,access,500,residential_agg,8,40.0,2.0,0.0,0
1785392307.9189806,cdn2,cdn1,static,1,0.8,80,2.286,0.0,0,cdn2,s4,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392307.9189806,cdn2,cdn1,static,1,0.8,80,2.286,0.0,1,s4,cdn1,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392325.015334,home1,isp_gw,static,4,62.0,10,88.436,0.0,0,home1,s9,access,500,residential_access,10,15.0,0.3,0.0,0
1785392325.015334,home1,isp_gw,static,4,62.0,10,88.436,0.0,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785392325.015334,home1,isp_gw,static,4,62.0,10,88.436,0.0,2,s8,s3,peering,200,tier2_access,25,10.0,0.05,3.0,40
1785392325.015334,home1,isp_gw,static,4,62.0,10,88.436,0.0,3,s3,s2,backbone,200,tier2_border,40,2.0,0.02,0.5,60
1785392325.015334,home1,isp_gw,static,4,62.0,10,88.436,0.0,4,s2,isp_gw,access,200,tier2_border,40,1.0,0.0,0.0,0
1785392325.015592,home2,corp2,static,5,90.0,6,,,0,home2,s9,access,500,residential_access,6,20.0,0.8,0.0,0
1785392325.015592,home2,corp2,static,5,90.0,6,,,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785392325.015592,home2,corp2,static,5,90.0,6,,,2,s8,s3,peering,200,tier2_access,25,10.0,0.05,3.0,40
1785392325.015592,home2,corp2,static,5,90.0,6,,,3,s3,s6,peering,400,enterprise_core,30,8.0,0.03,2.0,50
1785392325.015592,home2,corp2,static,5,90.0,6,,,4,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785392325.015592,home2,corp2,static,5,90.0,6,,,5,s7,corp2,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785392327.061622,isp_gw,corp2,static,4,30.0,20,41.472,0.0,0,isp_gw,s2,access,200,tier2_border,40,1.0,0.0,0.0,0
1785392327.061622,isp_gw,corp2,static,4,30.0,20,41.472,0.0,1,s2,s3,backbone,200,tier2_access,40,2.0,0.02,0.5,60
1785392327.061622,isp_gw,corp2,static,4,30.0,20,41.472,0.0,2,s3,s6,peering,400,enterprise_core,30,8.0,0.03,2.0,50
1785392327.061622,isp_gw,corp2,static,4,30.0,20,41.472,0.0,3,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785392327.061622,isp_gw,corp2,static,4,30.0,20,41.472,0.0,4,s7,corp2,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785392329.2233467,cdn2,mob2,static,3,156.4,5,156.789,0.0,0,cdn2,s4,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785392329.2233467,cdn2,mob2,static,3,156.4,5,156.789,0.0,1,s4,s1,backbone,100,tier1_core,60,3.0,0.005,0.5,80
1785392329.2233467,cdn2,mob2,static,3,156.4,5,156.789,0.0,2,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785392329.2233467,cdn2,mob2,static,3,156.4,5,156.789,0.0,3,s8,mob2,access,500,residential_agg,5,55.0,3.0,0.0,0
1785392346.2558174,corp1,root1,static,4,43.0,20,28.207,0.0,0,corp1,s7,access,400,enterprise_access,20,2.0,0.05,0.0,0
