routing,ts,src,dst,src_ip,dst_ip,loss_pct,rtt_min,rtt_avg,rtt_max,rtt_mdev
policy,1785392945.0765162,corp1,mob1,10.7.0.1,10.8.0.1,0.0,122.34,126.049,132.78,4.767
policy,1785392957.270689,mob2,mob1,10.8.0.2,10.8.0.1,0.0,190.159,191.407,193.88,1.748
policy,1785392959.2852032,corp1,corp2,10.7.0.1,10.7.0.2,0.0,10.107,10.182,10.329,0.103
policy,1785392971.3205411,isp_gw,corp2,10.2.0.1,10.7.0.2,0.0,30.23,33.727,40.194,4.577
policy,1785392973.4143596,home2,corp2,10.9.0.2,10.7.0.2,0.0,90.452,94.853,103.049,5.8
policy,1785392975.5531874,mob2,isp_gw,10.8.0.2,10.2.0.1,0.0,136.159,136.203,136.268,0.046
policy,1785392987.6427832,corp2,root1,10.7.0.2,10.1.0.1,0.0,85.283,91.289,103.159,8.393
policy,1785392989.6759026,corp1,isp_gw,10.7.0.1,10.2.0.1,0.0,28.339,35.3,48.874,9.598
policy,1785392991.7518537,isp_gw,origin,10.2.0.1,10.5.0.1,0.0,71.197,76.756,86.826,7.133
policy,1785393003.8465197,origin,corp2,10.5.0.1,10.7.0.2,0.0,89.627,98.663,116.373,12.523
policy,1785393005.937507,home2,cdn2,10.9.0.2,10.4.0.2,0.0,89.674,89.711,89.735,0.026
policy,1785393008.9405005,mob1,mob2,10.8.0.1,10.8.0.2,33.3333,190.175,192.028,193.882,1.853
policy,1785393021.028878,corp1,root1,10.7.0.1,10.1.0.1,0.0,83.295,83.395,83.489,0.079
policy,1785393023.1220984,corp2,cdn2,10.7.0.2,10.4.0.2,0.0,87.795,87.837,87.898,0.044
policy,1785393025.2161944,home2,cdn1,10.9.0.2,10.4.0.1,0.0,89.504,92.984,99.923,4.906
policy,1785393037.312563,home2,origin,10.9.0.2,10.5.0.1,0.0,91.356,91.678,92.321,0.454
policy,1785393039.3194594,origin,cdn2,10.5.0.1,10.4.0.2,0.0,2.618,4.688,8.443,2.659
policy,1785393041.4107492,cdn1,corp2,10.4.0.1,10.7.0.2,0.0,87.775,93.003,103.383,7.339
policy,1785393053.4974728,origin,home1,10.5.0.1,10.9.0.1,0.0,81.316,83.872,88.913,3.564
policy,1785393055.5819757,home1,cdn1,10.9.0.1,10.4.0.1,0.0,79.561,79.966,80.75,0.554
policy,1785393057.6567626,home1,home2,10.9.0.1,10.9.0.2,0.0,70.14,71.157,73.186,1.434
policy,1785393069.8135986,mob2,cdn1,10.8.0.2,10.4.0.1,0.0,153.527,153.839,154.363,0.372
policy,1785393071.893772,cdn2,home1,10.4.0.2,10.9.0.1,0.0,79.624,79.656,79.711,0.038
policy,1785393074.0505748,mob2,corp2,10.8.0.2,10.7.0.2,0.0,154.273,158.282,165.716,5.262
policy,1785393086.1792452,mob1,corp2,10.8.0.1,10.7.0.2,0.0,124.264,124.277,124.3,0.015
policy,1785393088.308138,mob1,corp2,10.8.0.1,10.7.0.2,0.0,124.321,124.344,124.365,0.018
policy,1785393090.3132577,cdn2,cdn1,10.4.0.2,10.4.0.1,0.0,0.928,2.04,4.254,1.565
policy,1785393102.38694,isp_gw,cdn1,10.2.0.1,10.4.0.1,0.0,69.827,74.306,82.897,6.076
policy,1785393105.406374,cdn2,mob2,10.4.0.2,10.8.0.2,33.3333,153.663,153.672,153.681,0.009
policy,1785393107.5142813,cdn2,home2,10.4.0.2,10.9.0.2,0.0,89.619,89.708,89.863,0.109
policy,1785393119.6082494,origin,corp2,10.5.0.1,10.7.0.2,0.0,89.532,96.053,108.631,8.896
policy,1785393121.6985407,corp2,root1,10.7.0.2,10.1.0.1,0.0,85.39,85.431,85.457,0.029
policy,1785393123.765117,home1,isp_gw,10.9.0.1,10.2.0.1,0.0,62.297,62.669,63.412,0.525
policy,1785393135.833816,isp_gw,home1,10.2.0.1,10.9.0.1,0.0,62.125,68.082,78.967,7.708
policy,1785393137.9166603,home1,cdn2,10.9.0.1,10.4.0.2,0.0,79.552,79.597,79.678,0.057
policy,1785393150.0081518,corp1,cdn1,10.7.0.1,10.4.0.1,0.0,85.754,86.278,87.058,0.561
policy,1785393152.10232,cdn1,home2,10.4.0.1,10.9.0.2,0.0,89.726,89.752,89.771,0.019
policy,1785393154.1835375,home1,root1,10.9.0.1,10.1.0.1,0.0,77.238,77.275,77.302,0.027
policy,1785393166.266817,home1,cdn2,10.9.0.1,10.4.0.2,0.0,79.554,79.92,80.458,0.388
policy,1785393168.2713883,cdn1,cdn2,10.4.0.1,10.4.0.2,0.0,0.865,1.986,4.155,1.533
policy,1785393170.3962371,root1,mob1,10.1.0.1,10.8.0.1,0.0,121.078,121.145,121.192,0.048
policy,1785393182.4900496,cdn2,corp2,10.4.0.2,10.7.0.2,0.0,87.762,87.807,87.831,0.032
policy,1785393184.6166012,mob1,corp1,10.8.0.1,10.7.0.1,0.0,122.13,122.551,123.149,0.434
policy,1785393186.629835,root1,cdn2,10.1.0.1,10.4.0.2,0.0,4.45,4.632,4.878,0.18
policy,1785393198.7839532,root1,mob2,10.1.0.1,10.8.0.2,0.0,151.146,151.182,151.225,0.032
policy,1785393200.7983794,corp2,corp1,10.7.0.2,10.7.0.1,0.0,10.137,10.843,12.242,0.989
policy,1785393202.872188,home2,isp_gw,10.9.0.2,10.2.0.1,0.0,72.287,72.298,72.315,0.011
policy,1785393214.8799405,cdn1,origin,10.4.0.1,10.5.0.1,0.0,2.556,4.803,9.036,2.994
policy,1785393217.0074415,origin,mob1,10.5.0.1,10.8.0.1,0.0,125.207,125.273,125.307,0.046
policy,1785393219.0925193,origin,home1,10.5.0.1,10.9.0.1,0.0,81.332,81.372,81.441,0.048
policy,1785393231.1640966,isp_gw,root1,10.2.0.1,10.1.0.1,0.0,67.159,71.032,78.336,5.167
policy,1785393233.248795,origin,home1,10.5.0.1,10.9.0.1,0.0,81.203,81.226,81.26,0.024
policy,1785393235.3296316,home1,root1,10.9.0.1,10.1.0.1,0.0,77.367,79.947,84.849,3.467
policy,1785393247.3969831,home1,isp_gw,10.9.0.1,10.2.0.1,0.0,62.361,62.375,62.402,0.018
policy,1785393249.4048138,origin,cdn1,10.5.0.1,10.4.0.1,0.0,2.602,4.593,8.26,2.595
policy,1785393251.4788454,home1,home2,10.9.0.1,10.9.0.2,0.0,70.148,71.493,74.179,1.899
policy,1785393263.4882836,root1,origin,10.1.0.1,10.5.0.1,0.0,6.178,9.332,14.879,3.934
policy,1785393265.5611649,cdn2,isp_gw,10.4.0.2,10.2.0.1,0.0,69.731,74.457,83.529,6.416
policy,1785393267.6519392,home2,corp1,10.9.0.2,10.7.0.1,0.0,88.401,92.629,100.592,5.634
policy,1785393279.744099,cdn1,corp1,10.4.0.1,10.7.0.1,0.0,85.895,92.575,105.931,9.443
policy,1785393281.8733604,mob1,cdn2,10.8.0.1,10.4.0.2,0.0,123.584,123.715,123.903,0.136
policy,1785393284.0000284,cdn1,mob1,10.4.0.1,10.8.0.1,0.0,123.606,123.645,123.666,0.027
policy,1785393296.0940175,home2,cdn1,10.9.0.2,10.4.0.1,0.0,89.555,89.833,90.219,0.281
policy,1785393299.0963943,cdn1,mob1,10.4.0.1,10.8.0.1,33.3333,123.688,124.078,124.468,0.39
policy,1785393301.1933827,corp1,cdn2,10.7.0.1,10.4.0.2,0.0,77.86,77.958,78.04,0.074
policy,1785393313.344514,mob2,home1,10.8.0.2,10.9.0.1,0.0,146.218,148.693,153.226,3.209
policy,1785393315.349515,cdn2,cdn1,10.4.0.2,10.4.0.1,0.0,0.94,1.941,3.943,1.415
policy,1785393317.4442332,origin,home2,10.5.0.1,10.9.0.2,0.0,91.305,91.572,92.087,0.364
policy,1785393329.5639884,home1,mob1,10.9.0.1,10.8.0.1,0.0,116.25,118.608,123.153,3.214
policy,1785393331.571706,cdn2,origin,10.4.0.2,10.5.0.1,0.0,2.605,4.776,8.816,2.859
policy,1785393334.6104264,cdn2,mob1,10.4.0.2,10.8.0.1,33.3333,123.625,123.635,123.646,0.01
policy,1785393346.6912518,home1,corp1,10.9.0.1,10.7.0.1,0.0,70.119,76.107,87.652,8.165
policy,1785393348.7655685,corp1,home1,10.7.0.1,10.9.0.1,0.0,70.183,70.214,70.275,0.042
policy,1785393350.8395154,isp_gw,cdn2,10.2.0.1,10.4.0.2,0.0,69.547,73.777,81.84,5.703
policy,1785393363.8405626,mob1,home2,10.8.0.1,10.9.0.2,33.3333,126.563,128.9,131.237,2.337
policy,1785393365.9804516,isp_gw,mob1,10.2.0.1,10.8.0.1,0.0,106.277,106.352,106.409,0.055
policy,1785393368.1412537,isp_gw,mob2,10.2.0.1,10.8.0.2,0.0,136.271,136.317,136.353,0.034
policy,1785393380.2355268,cdn2,home2,10.4.0.2,10.9.0.2,0.0,89.733,90.065,90.655,0.417
policy,1785393382.365849,home2,mob1,10.9.0.2,10.8.0.1,0.0,126.261,126.419,126.706,0.202
policy,1785393394.373732,origin,cdn2,10.5.0.1,10.4.0.2,0.0,2.606,4.643,8.443,2.689
policy,1785393396.382929,root1,cdn1,10.1.0.1,10.4.0.1,0.0,4.602,6.454,10.03,2.528
policy,1785393398.5121765,isp_gw,mob1,10.2.0.1,10.8.0.1,0.0,106.294,109.44,114.837,3.833
policy,1785393410.5890543,corp2,home1,10.7.0.2,10.9.0.1,0.0,72.169,72.595,73.424,0.586
policy,1785393412.7396555,corp2,mob2,10.7.0.2,10.8.0.2,0.0,146.18,149.555,156.3,4.768
policy,1785393414.811972,isp_gw,cdn2,10.2.0.1,10.4.0.2,0.0,69.546,74.302,82.913,6.099
policy,1785393426.9593074,mob2,corp2,10.8.0.2,10.7.0.2,0.0,146.216,146.497,147.049,0.39
policy,1785393429.0521455,cdn2,home2,10.4.0.2,10.9.0.2,0.0,89.622,94.767,105.008,7.241
policy,1785393431.2212515,isp_gw,mob2,10.2.0.1,10.8.0.2,0.0,136.257,139.961,146.844,4.871
policy,1785393443.346495,root1,mob1,10.1.0.1,10.8.0.1,0.0,121.201,121.487,122.034,0.386
policy,1785393445.4214814,home1,home2,10.9.0.1,10.9.0.2,0.0,70.144,71.326,73.679,1.663
policy,1785393447.4981945,isp_gw,home2,10.2.0.1,10.9.0.2,0.0,72.353,72.377,72.404,0.02
policy,1785393459.5807743,origin,corp1,10.5.0.1,10.7.0.1,0.0,79.506,88.328,105.432,12.096
policy,1785393461.6123676,corp1,isp_gw,10.7.0.1,10.2.0.1,0.0,20.315,20.561,20.937,0.269
policy,1785393463.7770743,home2,mob1,10.9.0.2,10.8.0.1,0.0,126.212,128.622,133.186,3.228
policy,1785393475.8630006,corp2,origin,10.7.0.2,10.5.0.1,0.0,81.365,81.402,81.451,0.036
policy,1785393477.9446158,corp1,origin,10.7.0.1,10.5.0.1,0.0,79.516,79.986,80.9,0.645
policy,1785393480.0146534,home2,home1,10.9.0.2,10.9.0.1,0.0,70.143,71.608,74.506,2.049
policy,1785393494.0462437,home1,mob2,10.9.0.1,10.8.0.2,100.0,,,,
policy,1785393496.1575143,origin,corp1,10.5.0.1,10.7.0.1,0.0,79.435,79.439,79.442,0.003
policy,1785393498.1803262,cdn1,origin,10.4.0.1,10.5.0.1,0.0,2.599,4.646,8.351,2.624
policy,1785393510.1918514,origin,root1,10.5.0.1,10.1.0.1,0.0,6.223,6.4,6.752,0.248
policy,1785393512.2878036,origin,home2,10.5.0.1,10.9.0.2,0.0,91.356,91.378,91.396,0.016
policy,1785393514.4070284,mob1,home1,10.8.0.1,10.9.0.1,0.0,116.212,118.502,122.754,3.009
policy,1785393527.4130936,mob1,isp_gw,10.8.0.1,10.2.0.1,33.3333,106.806,110.61,114.414,3.804
policy,1785393539.4899733,corp2,home1,10.7.0.2,10.9.0.1,0.0,72.394,77.365,86.659,6.576
policy,1785393542.494619,home2,mob2,10.9.0.2,10.8.0.2,33.3333,156.49,157.857,159.225,1.367
policy,1785393544.5704412,home2,isp_gw,10.9.0.2,10.2.0.1,0.0,72.304,72.565,73.0,0.309
policy,1785393556.6511362,corp1,cdn2,10.7.0.1,10.4.0.2,0.0,77.637,78.102,78.861,0.541
policy,1785393558.6834123,corp1,isp_gw,10.7.0.1,10.2.0.1,0.0,20.287,20.546,20.819,0.217
policy,1785393571.7023396,mob1,isp_gw,10.8.0.1,10.2.0.1,33.3333,106.297,110.416,114.536,4.119
policy,1785393573.7874527,home1,cdn1,10.9.0.1,10.4.0.1,0.0,79.643,83.352,90.687,5.186
policy,1785393575.8786194,home2,root1,10.9.0.2,10.1.0.1,0.0,87.111,87.166,87.248,0.058
policy,1785393588.035069,mob2,cdn2,10.8.0.2,10.4.0.2,0.0,153.517,153.554,153.6,0.034
policy,1785393590.183473,corp2,mob2,10.7.0.2,10.8.0.2,0.0,146.396,150.188,157.726,5.329
policy,1785393592.2340963,corp1,corp2,10.7.0.1,10.7.0.2,0.0,10.196,11.443,13.935,1.761
policy,1785393604.3181636,corp2,cdn2,10.7.0.2,10.4.0.2,0.0,79.843,79.871,79.893,0.02
policy,1785393606.3888676,root1,isp_gw,10.1.0.1,10.2.0.1,0.0,67.379,71.108,78.03,4.899
policy,1785393608.4153075,isp_gw,corp2,10.2.0.1,10.7.0.2,0.0,22.304,22.332,22.354,0.021
policy,1785393620.5011249,origin,corp2,10.5.0.1,10.7.0.2,0.0,81.34,81.408,81.514,0.075
policy,1785393623.514282,mob2,home2,10.8.0.2,10.9.0.2,33.3333,156.634,159.219,161.804,2.585
policy,1785393625.6901364,mob2,corp2,10.8.0.2,10.7.0.2,0.0,146.73,150.065,156.449,4.515
policy,1785393637.8479433,mob2,cdn1,10.8.0.2,10.4.0.1,0.0,153.519,154.138,155.352,0.858
policy,1785393639.92886,corp2,cdn2,10.7.0.2,10.4.0.2,0.0,79.596,79.691,79.847,0.11
policy,1785393642.0029404,isp_gw,origin,10.2.0.1,10.5.0.1,0.0,71.228,76.259,85.909,6.825
policy,1785393655.0074315,origin,corp2,10.5.0.1,10.7.0.2,33.3333,81.259,81.259,81.259,0.0
policy,1785393658.046026,isp_gw,origin,10.2.0.1,10.5.0.1,66.6667,71.239,71.239,71.239,0.0
policy,1785393662.078302,origin,mob2,10.5.0.1,10.8.0.2,100.0,,,,
policy,1785393674.1696868,root1,home2,10.1.0.1,10.9.0.2,0.0,87.192,87.221,87.279,0.04
policy,1785393676.3267145,origin,mob2,10.5.0.1,10.8.0.2,0.0,155.208,155.249,155.29,0.033
policy,1785393678.4000027,home1,corp1,10.9.0.1,10.7.0.1,0.0,70.156,74.229,81.601,5.221
policy,1785393690.5114305,home1,cdn1,10.9.0.1,10.4.0.1,0.0,79.961,80.021,80.104,0.06
policy,1785393692.6462755,mob1,corp2,10.8.0.1,10.7.0.2,0.0,116.349,120.466,128.239,5.499
policy,1785393694.6671045,corp1,corp2,10.7.0.1,10.7.0.2,0.0,10.142,11.091,12.938,1.305
policy,1785393706.740386,cdn2,isp_gw,10.4.0.2,10.2.0.1,0.0,69.73,73.6,80.64,4.986
policy,1785393708.744006,cdn1,cdn2,10.4.0.1,10.4.0.2,0.0,0.96,1.968,3.929,1.386
policy,1785393710.8298917,origin,home1,10.5.0.1,10.9.0.1,0.0,81.227,81.324,81.394,0.071
policy,1785393722.9232392,isp_gw,home1,10.2.0.1,10.9.0.1,0.0,62.34,62.396,62.455,0.047
policy,1785393725.019303,home1,root1,10.9.0.1,10.1.0.1,0.0,77.262,77.413,77.537,0.114
policy,1785393727.1096966,origin,corp1,10.5.0.1,10.7.0.1,0.0,79.461,79.516,79.58,0.048
policy,1785393739.119109,cdn1,cdn2,10.4.0.1,10.4.0.2,0.0,0.871,1.008,1.216,0.149
policy,1785393741.193746,corp2,home1,10.7.0.2,10.9.0.1,0.0,72.281,76.32,83.695,5.222
policy,1785393743.2744105,root1,home1,10.1.0.1,10.9.0.1,0.0,77.178,77.4,77.793,0.278
static,1785391914.6673849,mob2,home2,10.8.0.2,10.9.0.2,0.0,156.207,156.234,156.284,0.034
static,1785391916.7990837,mob1,cdn2,10.8.0.1,10.4.0.2,0.0,126.802,129.262,133.853,3.249
static,1785391918.9968386,mob2,corp2,10.8.0.2,10.7.0.2,0.0,194.641,199.748,209.094,6.617
static,1785391931.040993,cdn2,corp2,10.4.0.2,10.7.0.2,0.0,38.732,44.881,57.052,8.606
static,1785391933.210199,mob1,corp2,10.8.0.1,10.7.0.2,0.0,164.197,171.042,182.761,8.325
static,1785391935.263123,corp2,root1,10.7.0.2,10.1.0.1,0.0,45.109,45.181,45.322,0.099
static,1785391947.2871962,cdn1,isp_gw,10.4.0.1,10.2.0.1,0.0,18.787,21.596,26.848,3.716
static,1785391949.4135764,root1,mob1,10.1.0.1,10.8.0.1,0.0,121.19,121.252,121.302,0.046
static,1785391951.4569824,cdn1,corp2,10.4.0.1,10.7.0.2,0.0,38.742,38.754,38.762,0.009
static,1785391963.594812,isp_gw,mob1,10.2.0.1,10.8.0.1,0.0,132.388,135.829,142.29,4.571
static,1785391965.699968,cdn1,home2,10.4.0.1,10.9.0.2,0.0,92.737,96.649,104.439,5.507
static,1785391967.9011023,mob1,mob2,10.8.0.1,10.8.0.2,0.0,190.141,191.29,193.538,1.589
static,1785391980.0355034,corp1,home2,10.7.0.1,10.9.0.2,0.0,128.401,137.007,153.093,11.383
static,1785391982.1713822,corp2,home2,10.7.0.2,10.9.0.2,0.0,130.359,137.625,151.268,9.653
static,1785391994.331028,mob2,cdn1,10.8.0.2,10.4.0.1,0.0,156.76,157.155,157.921,0.541
static,1785391996.403401,home2,home1,10.9.0.2,10.9.0.1,0.0,70.219,71.34,73.576,1.58
static,1785391998.4782076,home1,home2,10.9.0.1,10.9.0.2,0.0,70.184,70.207,70.233,0.02
static,1785392010.520181,cdn1,corp1,10.4.0.1,10.7.0.1,0.0,36.688,36.953,37.448,0.35
static,1785392012.611635,root1,home2,10.1.0.1,10.9.0.2,0.0,87.322,87.345,87.363,0.017
static,1785392014.634523,isp_gw,cdn1,10.2.0.1,10.4.0.1,0.0,18.665,21.434,26.532,3.609
static,1785392026.664747,cdn2,isp_gw,10.4.0.2,10.2.0.1,0.0,18.552,21.818,28.082,4.43
static,1785392028.7957027,cdn2,mob1,10.4.0.2,10.8.0.1,0.0,126.674,126.943,127.293,0.258
static,1785392040.8919168,origin,home1,10.5.0.1,10.9.0.1,0.0,85.213,85.242,85.28,0.027
static,1785392042.9848144,home1,origin,10.9.0.1,10.5.0.1,0.0,85.195,85.27,85.409,0.097
static,1785392045.1258066,home2,root1,10.9.0.2,10.1.0.1,0.0,87.132,87.274,87.4,0.11
static,1785392057.339481,corp1,mob2,10.7.0.1,10.8.0.2,0.0,205.841,208.244,209.467,1.699
static,1785392059.545818,mob1,mob2,10.8.0.1,10.8.0.2,0.0,190.082,191.586,194.587,2.122
static,1785392072.5766163,mob1,mob2,10.8.0.1,10.8.0.2,66.6667,190.373,190.373,190.373,0.0
static,1785392074.708133,mob1,home2,10.8.0.1,10.9.0.2,0.0,126.154,129.642,136.512,4.857
static,1785392076.8003466,root1,home2,10.1.0.1,10.9.0.2,0.0,87.194,87.266,87.331,0.056
static,1785392088.9722197,mob1,corp2,10.8.0.1,10.7.0.2,0.0,172.247,184.091,197.971,10.599
static,1785392090.9864256,origin,root1,10.5.0.1,10.1.0.1,0.0,10.141,13.13,18.741,3.97
static,1785392103.0115926,isp_gw,cdn2,10.2.0.1,10.4.0.2,0.0,18.842,21.19,25.823,3.275
static,1785392105.0437882,root1,corp1,10.1.0.1,10.7.0.1,0.0,28.246,28.543,29.025,0.343
static,1785392117.0729277,corp2,cdn1,10.7.0.2,10.4.0.1,0.0,23.512,23.626,23.696,0.081
static,1785392119.088077,root1,origin,10.1.0.1,10.5.0.1,0.0,10.118,10.39,10.757,0.269
static,1785392131.2018874,isp_gw,home2,10.2.0.1,10.9.0.2,0.0,98.175,103.04,111.994,6.339
static,1785392133.253126,corp2,isp_gw,10.7.0.2,10.2.0.1,0.0,41.349,47.001,57.792,7.633
static,1785392135.278109,cdn1,isp_gw,10.4.0.1,10.2.0.1,0.0,18.721,22.619,30.006,5.225
static,1785392147.3750072,isp_gw,home1,10.2.0.1,10.9.0.1,0.0,88.118,88.977,90.503,1.081
static,1785392149.5270207,mob1,corp2,10.8.0.1,10.7.0.2,0.0,149.186,154.772,164.944,7.204
static,1785392151.617108,home1,origin,10.9.0.1,10.5.0.1,0.0,85.405,85.458,85.506,0.041
static,1785392163.6682763,corp2,isp_gw,10.7.0.2,10.2.0.1,0.0,41.433,41.793,42.446,0.462
static,1785392165.6814134,cdn1,root1,10.4.0.1,10.1.0.1,0.0,7.631,10.465,15.949,3.878
static,1785392167.76842,home1,cdn2,10.9.0.1,10.4.0.2,0.0,82.706,86.812,94.969,5.767
static,1785392179.9264686,cdn1,mob2,10.4.0.1,10.8.0.2,0.0,156.645,156.705,156.778,0.055
static,1785392182.085399,mob2,cdn1,10.8.0.2,10.4.0.1,0.0,156.529,156.571,156.604,0.031
static,1785392184.100496,origin,root1,10.5.0.1,10.1.0.1,0.0,10.265,13.126,18.455,3.771
static,1785392196.131022,isp_gw,cdn2,10.2.0.1,10.4.0.2,0.0,18.503,21.134,25.682,3.229
static,1785392198.2289634,cdn2,home2,10.4.0.2,10.9.0.2,0.0,92.551,92.647,92.832,0.13
static,1785392200.260554,cdn2,corp1,10.4.0.2,10.7.0.1,0.0,21.541,21.613,21.735,0.086
static,1785392212.4118345,corp1,mob1,10.7.0.1,10.8.0.1,0.0,147.395,152.327,161.317,6.366
static,1785392214.438224,isp_gw,cdn2,10.2.0.1,10.4.0.2,0.0,18.511,18.63,18.862,0.163
static,1785392226.457078,origin,cdn1,10.5.0.1,10.4.0.1,0.0,3.638,6.153,11.105,3.501
static,1785392230.4985478,corp2,home1,10.7.0.2,10.9.0.1,100.0,,,,
static,1785392232.6290948,cdn1,mob1,10.4.0.1,10.8.0.1,0.0,126.597,126.858,127.309,0.32
static,1785392244.7250917,home2,cdn1,10.9.0.2,10.4.0.1,0.0,92.55,92.969,93.591,0.448
static,1785392246.734184,origin,cdn1,10.5.0.1,10.4.0.1,0.0,3.466,3.664,3.992,0.233
static,1785392249.7502935,home1,cdn2,10.9.0.1,10.4.0.2,33.3333,82.772,88.749,94.726,5.977
static,1785392261.9069066,corp2,mob1,10.7.0.2,10.8.0.1,0.0,149.701,154.976,164.623,6.83
static,1785392263.9359612,origin,corp1,10.5.0.1,10.7.0.1,0.0,24.32,28.9,37.916,6.375
static,1785392266.0706203,mob1,origin,10.8.0.1,10.5.0.1,0.0,129.471,134.525,144.403,6.985
static,1785392278.0977566,cdn1,corp1,10.4.0.1,10.7.0.1,0.0,21.682,21.889,22.299,0.289
static,1785392280.2493365,corp2,mob1,10.7.0.2,10.8.0.1,0.0,149.373,149.832,150.634,0.568
static,1785392282.2773788,corp1,cdn2,10.7.0.1,10.4.0.2,0.0,21.705,21.735,21.752,0.021
static,1785392294.3600512,root1,home1,10.1.0.1,10.9.0.1,0.0,77.268,77.279,77.287,0.008
static,1785392296.39107,origin,corp2,10.5.0.1,10.7.0.2,0.0,26.284,26.493,26.909,0.293
static,1785392308.5715704,corp1,mob2,10.7.0.1,10.8.0.2,0.0,177.384,182.259,191.148,6.295
static,1785392310.5993166,origin,corp1,10.5.0.1,10.7.0.1,0.0,24.36,24.688,25.345,0.464
static,1785392312.622578,cdn2,isp_gw,10.4.0.2,10.2.0.1,0.0,18.768,21.455,26.638,3.665
static,1785392324.7877183,cdn2,mob2,10.4.0.2,10.8.0.2,0.0,156.779,157.12,157.736,0.436
static,1785392326.8854682,cdn1,home2,10.4.0.1,10.9.0.2,0.0,92.881,96.765,104.487,5.46
static,1785392338.8979158,cdn1,root1,10.4.0.1,10.1.0.1,0.0,7.574,10.445,16.139,4.026
static,1785392342.9422743,cdn1,mob1,10.4.0.1,10.8.0.1,100.0,,,,
static,1785392345.028519,cdn1,home1,10.4.0.1,10.9.0.1,0.0,82.666,82.937,83.477,0.381
static,1785392357.1493475,corp1,home2,10.7.0.1,10.9.0.2,0.0,113.47,120.35,133.111,9.032
static,1785392359.231541,root1,home1,10.1.0.1,10.9.0.1,0.0,77.228,77.261,77.326,0.045
static,1785392361.329893,home2,cdn1,10.9.0.2,10.4.0.1,0.0,92.599,93.051,93.761,0.508
static,1785392373.4551492,root1,mob1,10.1.0.1,10.8.0.1,0.0,121.192,121.286,121.423,0.098
static,1785392375.4768364,cdn1,isp_gw,10.4.0.1,10.2.0.1,0.0,18.657,21.555,26.916,3.794
static,1785392377.656279,mob2,corp1,10.8.0.2,10.7.0.1,0.0,177.16,182.389,191.647,6.564
static,1785392389.8145015,corp2,mob1,10.7.0.2,10.8.0.1,0.0,149.242,154.761,164.726,7.059
static,1785392391.9648488,home1,mob2,10.9.0.1,10.8.0.2,0.0,146.26,211.09,340.383,91.424
static,1785392403.979555,root1,origin,10.1.0.1,10.5.0.1,0.0,10.251,10.5,10.991,0.346
static,1785392406.131068,corp2,mob1,10.7.0.2,10.8.0.1,0.0,149.422,149.787,150.503,0.505
static,1785392408.154291,isp_gw,cdn2,10.2.0.1,10.4.0.2,0.0,18.761,21.769,27.501,4.054
static,1785392420.1971548,corp2,root1,10.7.0.2,10.1.0.1,0.0,30.213,33.654,39.917,4.435
static,1785392422.290275,origin,home1,10.5.0.1,10.9.0.1,0.0,85.381,141.167,252.655,78.833
static,1785392424.324644,corp2,root1,10.7.0.2,10.1.0.1,0.0,30.377,30.391,30.409,0.013
static,1785392436.508265,mob2,corp2,10.8.0.2,10.7.0.2,0.0,179.532,184.847,195.044,7.212
static,1785392438.6604517,mob1,corp2,10.8.0.1,10.7.0.2,0.0,149.489,154.817,164.978,7.187
static,1785392450.7183557,corp2,isp_gw,10.7.0.2,10.2.0.1,0.0,41.536,41.549,41.568,0.013
static,1785392452.8421483,corp1,home2,10.7.0.1,10.9.0.2,0.0,113.662,119.925,131.524,8.21
static,1785392454.8693795,cdn1,corp1,10.4.0.1,10.7.0.1,0.0,21.7,21.846,22.114,0.189
static,1785392467.002511,isp_gw,mob1,10.2.0.1,10.8.0.1,0.0,132.266,135.168,140.591,3.837
static,1785392469.0273738,origin,isp_gw,10.5.0.1,10.2.0.1,0.0,21.124,24.62,30.966,4.494
static,1785392481.166482,home2,corp2,10.9.0.2,10.7.0.2,0.0,114.801,115.391,116.18,0.58
static,1785392483.330536,corp2,mob1,10.7.0.2,10.8.0.1,0.0,148.489,152.832,160.699,5.572
static,1785392485.4445891,corp2,home1,10.7.0.2,10.9.0.1,0.0,104.582,110.691,122.73,8.512
static,1785392497.5525572,home1,corp2,10.9.0.1,10.7.0.2,0.0,104.126,104.156,104.176,0.021
static,1785392499.577573,corp1,cdn1,10.7.0.1,10.4.0.1,0.0,20.583,20.605,20.62,0.015
static,1785392501.7113516,origin,mob1,10.5.0.1,10.8.0.1,0.0,129.26,133.239,141.083,5.546
static,1785392513.7448766,cdn2,root1,10.4.0.2,10.1.0.1,0.0,7.586,9.443,13.056,2.554
static,1785392515.783188,origin,isp_gw,10.5.0.1,10.2.0.1,0.0,21.3,24.709,31.107,4.527
static,1785392527.8892145,corp1,home1,10.7.0.1,10.9.0.1,0.0,102.328,109.577,123.618,9.929
static,1785392530.011491,root1,mob1,10.1.0.1,10.8.0.1,0.0,121.187,121.416,121.848,0.305
static,1785392532.1081903,cdn2,home2,10.4.0.2,10.9.0.2,0.0,92.524,96.445,104.088,5.404
static,1785392544.203452,root1,home1,10.1.0.1,10.9.0.1,0.0,77.183,77.329,77.481,0.121
static,1785392546.3750415,mob1,corp2,10.8.0.1,10.7.0.2,0.0,148.44,152.62,160.474,5.557
static,1785392548.5042815,corp2,home2,10.7.0.2,10.9.0.2,0.0,114.499,119.927,129.869,7.039
