ts,src,dst,src_ip,dst_ip,src_as,dst_as,routing,path_switches,as_path,num_switch_hops,num_total_hops,theoretical_delay_ms,theoretical_rtt_ms,theoretical_loss_pct,bottleneck_bw_mbps,real_rtt_ms,real_rtt_min,real_rtt_max,real_loss_pct,hops
1785389555.1938808,mob1,root1,10.8.0.1,10.1.0.1,500,100,eigrp,"[""s8"", ""s1""]","[500, 100]",2,3,60.5,121.0,2.03,8,101.04,101.038,101.043,33.3333,"[{""hop"": 0, ""from"": ""mob1"", ""to"": ""s8"", ""type"": ""access"", ""bw_mbps"": 8, ""delay_ms"": 40.0, ""loss_pct"": 2.0, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 1, ""from"": ""s8"", ""to"": ""s1"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""root1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}]"
1785389572.2593236,corp1,root1,10.7.0.1,10.1.0.1,400,100,eigrp,"[""s7"", ""s6"", ""s4"", ""s1""]","[400, 300, 100]",4,5,21.5,43.0,0.085,20,55.269,43.107,65.994,0.0,"[{""hop"": 0, ""from"": ""corp1"", ""to"": ""s7"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 2.0, ""loss_pct"": 0.05, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 1, ""from"": ""s7"", ""to"": ""s6"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 2, ""from"": ""s6"", ""to"": ""s4"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 15.0, ""loss_pct"": 0.02, ""jitter_ms"": 2.0, ""queue_size"": 35, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 3, ""from"": ""s4"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 4, ""from"": ""s1"", ""to"": ""root1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}]"
1785389574.337732,home2,origin,10.9.0.2,10.5.0.1,500,300,eigrp,"[""s9"", ""s8"", ""s1"", ""s4"", ""s5""]","[500, 100, 300]",5,6,47.5,95.0,0.936,6,75.266,75.06,75.67,0.0,"[{""hop"": 0, ""from"": ""home2"", ""to"": ""s9"", ""type"": ""access"", ""bw_mbps"": 6, ""delay_ms"": 20.0, ""loss_pct"": 0.8, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 1, ""from"": ""s9"", ""to"": ""s8"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 2, ""from"": ""s8"", ""to"": ""s1"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 3, ""from"": ""s1"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 4, ""from"": ""s4"", ""to"": ""s5"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 1.0, ""loss_pct"": 0.001, ""jitter_ms"": 0.1, ""queue_size"": 150, ""as"": 300, ""role"": ""cdn_origin""}, {""hop"": 5, ""from"": ""s5"", ""to"": ""origin"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_origin""}]"
1785389576.466956,mob1,home2,10.8.0.1,10.9.0.2,500,500,eigrp,"[""s8"", ""s9""]",[500],2,3,63.0,126.0,2.9,6,127.07,126.054,128.852,0.0,"[{""hop"": 0, ""from"": ""mob1"", ""to"": ""s8"", ""type"": ""access"", ""bw_mbps"": 8, ""delay_ms"": 40.0, ""loss_pct"": 2.0, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 1, ""from"": ""s8"", ""to"": ""s9"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 2, ""from"": ""s9"", ""to"": ""home2"", ""type"": ""access"", ""bw_mbps"": 6, ""delay_ms"": 20.0, ""loss_pct"": 0.8, ""as"": 500, ""role"": ""residential_access""}]"
1785389579.4300592,corp2,isp_gw,10.7.0.2,10.2.0.1,400,200,eigrp,"[""s7"", ""s6"", ""s3"", ""s2""]","[400, 200]",4,5,15.0,30.0,0.14,20,74.538,70.445,80.037,0.0,"[{""hop"": 0, ""from"": ""corp2"", ""to"": ""s7"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 3.0, ""loss_pct"": 0.08, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 1, ""from"": ""s7"", ""to"": ""s6"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 2, ""from"": ""s6"", ""to"": ""s3"", ""type"": ""peering"", ""bw_mbps"": 30, ""delay_ms"": 8.0, ""loss_pct"": 0.03, ""jitter_ms"": 2.0, ""queue_size"": 50, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 3, ""from"": ""s3"", ""to"": ""s2"", ""type"": ""backbone"", ""bw_mbps"": 40, ""delay_ms"": 2.0, ""loss_pct"": 0.02, ""jitter_ms"": 0.5, ""queue_size"": 60, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 4, ""from"": ""s2"", ""to"": ""isp_gw"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}]"
1785389596.7580233,corp2,mob2,10.7.0.2,10.8.0.2,400,500,eigrp,"[""s7"", ""s6"", ""s3"", ""s8""]","[400, 200, 500]",4,5,77.0,154.0,3.17,5,193.756,173.098,234.813,0.0,"[{""hop"": 0, ""from"": ""corp2"", ""to"": ""s7"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 3.0, ""loss_pct"": 0.08, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 1, ""from"": ""s7"", ""to"": ""s6"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 2, ""from"": ""s6"", ""to"": ""s3"", ""type"": ""peering"", ""bw_mbps"": 30, ""delay_ms"": 8.0, ""loss_pct"": 0.03, ""jitter_ms"": 2.0, ""queue_size"": 50, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 3, ""from"": ""s3"", ""to"": ""s8"", ""type"": ""peering"", ""bw_mbps"": 25, ""delay_ms"": 10.0, ""loss_pct"": 0.05, ""jitter_ms"": 3.0, ""queue_size"": 40, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 4, ""from"": ""s8"", ""to"": ""mob2"", ""type"": ""access"", ""bw_mbps"": 5, ""delay_ms"": 55.0, ""loss_pct"": 3.0, ""as"": 500, ""role"": ""residential_agg""}]"
1785389598.9052248,mob2,home1,10.8.0.2,10.9.0.1,500,500,eigrp,"[""s8"", ""s9""]",[500],2,3,73.0,146.0,3.4,5,147.25,146.058,149.367,0.0,"[{""hop"": 0, ""from"": ""mob2"", ""to"": ""s8"", ""type"": ""access"", ""bw_mbps"": 5, ""delay_ms"": 55.0, ""loss_pct"": 3.0, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 1, ""from"": ""s8"", ""to"": ""s9"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 2, ""from"": ""s9"", ""to"": ""home1"", ""type"": ""access"", ""bw_mbps"": 10, ""delay_ms"": 15.0, ""loss_pct"": 0.3, ""as"": 500, ""role"": ""residential_access""}]"
1785389600.9137418,cdn2,origin,10.4.0.2,10.5.0.1,300,300,eigrp,"[""s4"", ""s5""]",[300],2,3,1.7,3.4,0.001,80,3.452,3.437,3.472,0.0,"[{""hop"": 0, ""from"": ""cdn2"", ""to"": ""s4"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 1, ""from"": ""s4"", ""to"": ""s5"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 1.0, ""loss_pct"": 0.001, ""jitter_ms"": 0.1, ""queue_size"": 150, ""as"": 300, ""role"": ""cdn_origin""}, {""hop"": 2, ""from"": ""s5"", ""to"": ""origin"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_origin""}]"
1785389600.914415,home2,corp2,10.9.0.2,10.7.0.2,500,400,eigrp,"[""s9"", ""s8"", ""s3"", ""s6"", ""s7""]","[500, 200, 400]",5,6,45.0,90.0,1.07,6,,,,,"[{""hop"": 0, ""from"": ""home2"", ""to"": ""s9"", ""type"": ""access"", ""bw_mbps"": 6, ""delay_ms"": 20.0, ""loss_pct"": 0.8, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 1, ""from"": ""s9"", ""to"": ""s8"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 2, ""from"": ""s8"", ""to"": ""s3"", ""type"": ""peering"", ""bw_mbps"": 25, ""delay_ms"": 10.0, ""loss_pct"": 0.05, ""jitter_ms"": 3.0, ""queue_size"": 40, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 3, ""from"": ""s3"", ""to"": ""s6"", ""type"": ""peering"", ""bw_mbps"": 30, ""delay_ms"": 8.0, ""loss_pct"": 0.03, ""jitter_ms"": 2.0, ""queue_size"": 50, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 4, ""from"": ""s6"", ""to"": ""s7"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 5, ""from"": ""s7"", ""to"": ""corp2"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 3.0, ""loss_pct"": 0.08, ""as"": 400, ""role"": ""enterprise_access""}]"
1785389619.201836,home2,cdn1,10.9.0.2,10.4.0.1,500,300,eigrp,"[""s9"", ""s8"", ""s1"", ""s4""]","[500, 100, 300]",4,5,46.2,92.4,0.935,6,72.607,72.493,72.782,0.0,"[{""hop"": 0, ""from"": ""home2"", ""to"": ""s9"", ""type"": ""access"", ""bw_mbps"": 6, ""delay_ms"": 20.0, ""loss_pct"": 0.8, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 1, ""from"": ""s9"", ""to"": ""s8"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 2, ""from"": ""s8"", ""to"": ""s1"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 3, ""from"": ""s1"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 4, ""from"": ""s4"", ""to"": ""cdn1"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}]"
1785389621.350011,mob2,origin,10.8.0.2,10.5.0.1,500,300,eigrp,"[""s8"", ""s1"", ""s4"", ""s5""]","[500, 100, 300]",4,5,79.5,159.0,3.036,5,139.265,139.07,139.609,0.0,"[{""hop"": 0, ""from"": ""mob2"", ""to"": ""s8"", ""type"": ""access"", ""bw_mbps"": 5, ""delay_ms"": 55.0, ""loss_pct"": 3.0, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 1, ""from"": ""s8"", ""to"": ""s1"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 3, ""from"": ""s4"", ""to"": ""s5"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 1.0, ""loss_pct"": 0.001, ""jitter_ms"": 0.1, ""queue_size"": 150, ""as"": 300, ""role"": ""cdn_origin""}, {""hop"": 4, ""from"": ""s5"", ""to"": ""origin"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_origin""}]"
1785389623.5977829,corp1,corp2,10.7.0.1,10.7.0.2,400,400,eigrp,"[""s7""]",[400],1,2,5.0,10.0,0.13,20,11.495,10.093,13.447,0.0,"[{""hop"": 0, ""from"": ""corp1"", ""to"": ""s7"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 2.0, ""loss_pct"": 0.05, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 1, ""from"": ""s7"", ""to"": ""corp2"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 3.0, ""loss_pct"": 0.08, ""as"": 400, ""role"": ""enterprise_access""}]"
1785389625.629985,isp_gw,cdn1,10.2.0.1,10.4.0.1,200,300,eigrp,"[""s2"", ""s1"", ""s4""]","[200, 100, 300]",3,4,9.2,18.4,0.015,40,36.031,18.681,70.491,0.0,"[{""hop"": 0, ""from"": ""isp_gw"", ""to"": ""s2"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 1, ""from"": ""s2"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 5.0, ""loss_pct"": 0.01, ""jitter_ms"": 1.0, ""queue_size"": 100, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 3, ""from"": ""s4"", ""to"": ""cdn1"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}]"
1785389642.808575,mob2,corp1,10.8.0.2,10.7.0.1,500,400,eigrp,"[""s8"", ""s3"", ""s6"", ""s7""]","[500, 200, 400]",4,5,76.0,152.0,3.14,5,196.289,171.102,246.191,0.0,"[{""hop"": 0, ""from"": ""mob2"", ""to"": ""s8"", ""type"": ""access"", ""bw_mbps"": 5, ""delay_ms"": 55.0, ""loss_pct"": 3.0, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 1, ""from"": ""s8"", ""to"": ""s3"", ""type"": ""peering"", ""bw_mbps"": 25, ""delay_ms"": 10.0, ""loss_pct"": 0.05, ""jitter_ms"": 3.0, ""queue_size"": 40, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 2, ""from"": ""s3"", ""to"": ""s6"", ""type"": ""peering"", ""bw_mbps"": 30, ""delay_ms"": 8.0, ""loss_pct"": 0.03, ""jitter_ms"": 2.0, ""queue_size"": 50, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 3, ""from"": ""s6"", ""to"": ""s7"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 4, ""from"": ""s7"", ""to"": ""corp1"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 2.0, ""loss_pct"": 0.05, ""as"": 400, ""role"": ""enterprise_access""}]"
1785389645.0480258,mob2,mob1,10.8.0.2,10.8.0.1,500,500,eigrp,"[""s8""]",[500],1,2,95.0,190.0,5.0,5,192.113,190.044,196.212,0.0,"[{""hop"": 0, ""from"": ""mob2"", ""to"": ""s8"", ""type"": ""access"", ""bw_mbps"": 5, ""delay_ms"": 55.0, ""loss_pct"": 3.0, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 1, ""from"": ""s8"", ""to"": ""mob1"", ""type"": ""access"", ""bw_mbps"": 8, ""delay_ms"": 40.0, ""loss_pct"": 2.0, ""as"": 500, ""role"": ""residential_agg""}]"
1785389645.0481465,mob1,isp_gw,10.8.0.1,10.2.0.1,500,200,eigrp,"[""s8"", ""s3"", ""s2""]","[500, 200]",3,4,53.0,106.0,2.07,8,,,,,"[{""hop"": 0, ""from"": ""mob1"", ""to"": ""s8"", ""type"": ""access"", ""bw_mbps"": 8, ""delay_ms"": 40.0, ""loss_pct"": 2.0, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 1, ""from"": ""s8"", ""to"": ""s3"", ""type"": ""peering"", ""bw_mbps"": 25, ""delay_ms"": 10.0, ""loss_pct"": 0.05, ""jitter_ms"": 3.0, ""queue_size"": 40, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 2, ""from"": ""s3"", ""to"": ""s2"", ""type"": ""backbone"", ""bw_mbps"": 40, ""delay_ms"": 2.0, ""loss_pct"": 0.02, ""jitter_ms"": 0.5, ""queue_size"": 60, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 3, ""from"": ""s2"", ""to"": ""isp_gw"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}]"
1785389647.092333,origin,corp2,10.5.0.1,10.7.0.2,300,400,eigrp,"[""s5"", ""s4"", ""s6"", ""s7""]","[300, 400]",4,5,20.5,41.0,0.111,20,135.268,40.118,325.351,0.0,"[{""hop"": 0, ""from"": ""origin"", ""to"": ""s5"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_origin""}, {""hop"": 1, ""from"": ""s5"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 1.0, ""loss_pct"": 0.001, ""jitter_ms"": 0.1, ""queue_size"": 150, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 2, ""from"": ""s4"", ""to"": ""s6"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 15.0, ""loss_pct"": 0.02, ""jitter_ms"": 2.0, ""queue_size"": 35, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 3, ""from"": ""s6"", ""to"": ""s7"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 4, ""from"": ""s7"", ""to"": ""corp2"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 3.0, ""loss_pct"": 0.08, ""as"": 400, ""role"": ""enterprise_access""}]"
1785389665.2061548,home2,corp2,10.9.0.2,10.7.0.2,500,400,eigrp,"[""s9"", ""s8"", ""s3"", ""s6"", ""s7""]","[500, 200, 400]",5,6,45.0,90.0,1.07,6,119.454,109.471,129.437,33.3333,"[{""hop"": 0, ""from"": ""home2"", ""to"": ""s9"", ""type"": ""access"", ""bw_mbps"": 6, ""delay_ms"": 20.0, ""loss_pct"": 0.8, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 1, ""from"": ""s9"", ""to"": ""s8"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 2, ""from"": ""s8"", ""to"": ""s3"", ""type"": ""peering"", ""bw_mbps"": 25, ""delay_ms"": 10.0, ""loss_pct"": 0.05, ""jitter_ms"": 3.0, ""queue_size"": 40, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 3, ""from"": ""s3"", ""to"": ""s6"", ""type"": ""peering"", ""bw_mbps"": 30, ""delay_ms"": 8.0, ""loss_pct"": 0.03, ""jitter_ms"": 2.0, ""queue_size"": 50, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 4, ""from"": ""s6"", ""to"": ""s7"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 5, ""from"": ""s7"", ""to"": ""corp2"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 3.0, ""loss_pct"": 0.08, ""as"": 400, ""role"": ""enterprise_access""}]"
1785389667.2162695,origin,cdn1,10.5.0.1,10.4.0.1,300,300,eigrp,"[""s5"", ""s4""]",[300],2,3,1.7,3.4,0.001,80,5.174,3.483,8.552,0.0,"[{""hop"": 0, ""from"": ""origin"", ""to"": ""s5"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_origin""}, {""hop"": 1, ""from"": ""s5"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 1.0, ""loss_pct"": 0.001, ""jitter_ms"": 0.1, ""queue_size"": 150, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 2, ""from"": ""s4"", ""to"": ""cdn1"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}]"
1785389667.216431,home1,isp_gw,10.9.0.1,10.2.0.1,500,200,eigrp,"[""s9"", ""s8"", ""s1"", ""s2""]","[500, 100, 200]",4,5,44.0,88.0,0.44,10,,,,,"[{""hop"": 0, ""from"": ""home1"", ""to"": ""s9"", ""type"": ""access"", ""bw_mbps"": 10, ""delay_ms"": 15.0, ""loss_pct"": 0.3, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 1, ""from"": ""s9"", ""to"": ""s8"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 2, ""from"": ""s8"", ""to"": ""s1"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 3, ""from"": ""s1"", ""to"": ""s2"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 5.0, ""loss_pct"": 0.01, ""jitter_ms"": 1.0, ""queue_size"": 100, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 4, ""from"": ""s2"", ""to"": ""isp_gw"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}]"
1785389669.3222656,mob1,root1,10.8.0.1,10.1.0.1,500,100,eigrp,"[""s8"", ""s1""]","[500, 100]",2,3,60.5,121.0,2.03,8,101.067,101.064,101.069,0.0,"[{""hop"": 0, ""from"": ""mob1"", ""to"": ""s8"", ""type"": ""access"", ""bw_mbps"": 8, ""delay_ms"": 40.0, ""loss_pct"": 2.0, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 1, ""from"": ""s8"", ""to"": ""s1"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""root1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}]"
1785389686.574428,corp1,corp2,10.7.0.1,10.7.0.2,400,400,eigrp,"[""s7""]",[400],1,2,5.0,10.0,0.13,20,11.088,10.034,13.182,0.0,"[{""hop"": 0, ""from"": ""corp1"", ""to"": ""s7"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 2.0, ""loss_pct"": 0.05, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 1, ""from"": ""s7"", ""to"": ""corp2"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 3.0, ""loss_pct"": 0.08, ""as"": 400, ""role"": ""enterprise_access""}]"
1785389688.6138418,corp1,cdn2,10.7.0.1,10.4.0.2,400,300,eigrp,"[""s7"", ""s6"", ""s4""]","[400, 300]",3,4,18.2,36.4,0.08,20,35.452,35.437,35.478,0.0,"[{""hop"": 0, ""from"": ""corp1"", ""to"": ""s7"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 2.0, ""loss_pct"": 0.05, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 1, ""from"": ""s7"", ""to"": ""s6"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 2, ""from"": ""s6"", ""to"": ""s4"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 15.0, ""loss_pct"": 0.02, ""jitter_ms"": 2.0, ""queue_size"": 35, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 3, ""from"": ""s4"", ""to"": ""cdn2"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}]"
